rasionalize,kkt. 1 menguraikan/memperlakukan dengan cara yang dapat diterima. 2 mencari-cari alasan/dalih. 3 merasionalisasikan.
rasp,"kb. 1 (tool) kukuran, parutan. 2 keserakan (in the voice). -ks. serak (of o's voice). -kkt. memarut (a coconut). -kki. menusuk-nusuk. -rasping ks. serak-kasar, garau, parau (of a voice)."
raspberry,raspberry
rat,kb. 1 tikus (besar). 2 Sl.: penghianat. 3 Inf.: ganjel/bantalan rambut. -kki. (ratted) Sl.: to r. on menghianati.  Sl.: kseru. -Rats! Omong kosong.
ratcatcher,kb. perangkap tikus.
ratchet,kb. roda bergigi searah. r. wheel roda pasak.
rate,"kb. 1 tarip, dasar, suku. 2 bea. 3 kurs. 4 angka. 5 kecepatan. -kkt. 1 menilai. 2  menghitung. 3 menaksir, memberi harga. 4 pantas menerima tanda-tanda penghargaan yang diterimanya (a medal). -rating kb. 1 penilaian. 2 Nav.: kelasi."
rather,kk. 1 agak. 2 cukup. 3 lebih (baik). r. than daripada.
rathole,"kb. lubang yang digerogoti tikus. to g. down the r. habis terkuras, ludes."
rathskeller,kb. restoran yang letaknya biasanya lebih rendah dari jalan.
ratification,"kb. ratifikasi, pengesahan."
ratify,"kkt. (ratified) mensahkan , mengesahkan, meratifikasi."
ratio,kb. perbandingan. iin the r. of berbanding sebagai.
ration,"kb. rangsum, catuan, pelabur. r. card kartu distribusi/rangsum. -rations j. rangsum-rangsum. -kkt. merangsum, menjatahkan. -rationing kb. pencatuan, pemberian rangsum, pendistribusian."
rational,"ks. rasionil, masuk, akal, berakal.  r explanation penjelasan yang rasionil."
rationale,kb. dasar rasionil/pemikiran alasan.
rationalist,kb. orang yang selalu berpangkal pada hal yang rasioanil.
rationality,kb. (j. -ties) rasionalitas
rationalization,kb. rasionalisasi.
rattan,kb. rotan.
rattle,"kb. 1 kertak-kertuk (of a window in the wind). 2 mainan bayi yang kalau digoyang-goyangkan berbunyi kertak-kertuk, giring-giring. 3 bunyi mendesah  seekor ular (of a snake). -kkt. 1 menderak-derakkan. 2 membuat bingung, membingungkan (s.o.)."
rattlebrained,"ks. kepala angin, tolol."
rattler,kb. Inf.: ular berbisa.
rattlesnake,kb. ular berbisa.
rattletrap,kb. kendaraan reyot.
rattrap,kb. 1 perangkap tikus. 2 jebakan. He's caught in a r. Ia terjebak. Ia terjerat dalam keadaan yang tak ada harapan lagi untuk  keluar.
ratty,ks. 1 Sl.: jembel (of appearance). 2 seperti tikus. a r. odor bau tikus.
raucous,raucous
raunchy,raunchy
rave,"kb. sambutan hangat. -ks. hangat. r. review of a book ulasan yang hangat mengenai suatu buku. -kki. meracau, meraban (of a delirious person).- raving kb. ocehan, repetan. ks. 1 gila. 2 luarbiasa, mempesonakan."
ravel,"kb. 1 tiras. 2 kekusutan, komplikasi. -kki. berlepasan, bertiras-tiras. -raveling kb. kekusutan."
raven,kb. (burung) gagak. -ks. hitam. r. locks rambut yang hitam mengkilat.
ravenous,"ks. 1 sangat lapar, kemaruk. 2 rakus sekali."
ravine,kb. jurang.
ravish,"kkt. memperkosa, mencabuli (a female). -ravishing ks. menggairahkan, sangat menarik."
