cannon,kb. meriam. c. ball peluru bundar untuk meriam. c. fodder serdadu umpan meriam.
cannot,tidak dapat. lih  CAN.
canny,"ks. cerdik, licik, lihai. c. businessman saudagar yang cerdik."
canoe,kb. kano. -kki. bersampan.
canoeist,kb. pengayuh sampan/kano.
canon,"kb. 1 peraturan-peraturan/dalih-dalih agama. 2 norma, ukuran."
canonical,"ks. resmi, menurut undang-undang gereja. c. writings tulisan-tulisan dalam buku resmi (misalnya  Qur'an, Injil)."
canonize,kkt. menjadikan (s.s.o. orang) suci dalam gereja.
canopy,canopy
cant,kb. 1 bahasa yang khas untuk suatu golongan. the c. of beggars bahasa pengemis  -kkt. memiringkan. The strong wind canted the boat to starboard Angin keras itu memiringkan kapal itu ke arah sebelah kanan.
cantaloupe,"kb. belewa(r), semacam semangka."
cantankerous,"ks. bantahan, suka membantah."
cantata,kb. nyanyian untuk paduan suara.
canteen,kb. 1 pelples. 2 kantin.
canter,kb. lari ligas. The horse went at a c. Kuda itu meligas saja. -kki. meligas.
cantilever,"kb. 1 tembok yang menganjur keluar penahan balkon. 2 penopang, penyangga. c. bridge jembatan yang dibangun dengan bantuan dua buah penopang, yang tidak saling menyangga."
canto,kb. bagian dari suatu syair.
canton,"kb. wilayah, daerah bagian."
cantor,"kb. pemimpin nyanyi, penyanyi (di gereja Jahudi)."
canvas,"kb. 1 kampas, kain mota/terpal. 2 kain kampas. 3 lantai (yang berkampas).under c. 1 dibawah kemah. 2 dengan layar terkembang. -kkt mengampas."
canvass,kb. pemeriksaan dengan teliti. -kkt. 1 meneliti. 2 mengadakan penyelidikan -kki. meminta uang.
canvasser,"kb. seorang yang meminta suara, langganan kepada majalah, uang dsb. untuk organisasi-organisasi kesejahteraan dsb."
canyon,"kb. jurang, ngarai, tebing."
cap,"kb. 1 sumbat (botol). 2 Acad.: topi.  3 tutup (untuk pulpen). -kkt. (capped) 1 menutupi. 2 terdapat diatas. 3 membalut, memberi tutup. 4 mengakhiri"
cap'n,(captain) kb. 1 kapten. 2 nakhoda.
cap.,cap.
capability,"kb. (j. -ties) 1 kesanggupan, kemampuan. 2 kemampuan, kecakapan."
capable,"ks. 1 cakap, mampu. 2 sanggup.  -capably kk. dengan cakap."
capacity,"kb. (j. -ties) 1 kapasitas. 2 cakap. 3 daya muat/tampung, kapasitas. 4 daya tahan. 5 kekuatan. -ks. yang besar  jumlahnya."
cape,1 mantel tanpa lengan. 2 tanjung
caper,"kb.  melonjak-lonjak, meloncat-loncat, - Capers  j.  sebangsa semak-semak (tumbuhan kecil dan rendah)"
capful,sebanyak isi peci/topi
capillary,"kb (j. -ries) pipa/pembuluh rambut,  -ks. kapiler. c. action tindak kapiler."
capital,"kb. 1 ibu kota. 2 modal, kapital. 3 huruf besar. -ks. 1 besar. 2 dengan ancaman hukum mati. 3 baik sekali."
capitalism,kb. kapitalisme.
capitalist,kb. kapitalis.
capitalistic,ks. kapitalistis.
capitalize,kkt. menulis dengan huruf besar. Proper names are capitalized Nama diri ditulis dengan huruf besar.
capitation,kb. pajak perseorangan yang sama buat tiap orang.
capitol,kb. gedung Dewan Perwakilan Rakyat Negarabagian.
capitulate,"kki. menyerah, berkapitulasi."
capitulation,"kb. 1 penyerahan, kapitulasi. 2 uraian ringkas, garis besar."
capon,kb. ayam kebiri.
caprice,kb. perubahan pikiran dengan tiba-tiba (tanpa sebab-sebab yang nyata).
capricious,"ks. tak terduga-duga, berubah-ubah."
capriciousness,kb. ketidakteraturan.
capricorn,kb. Makara (nama gugusan bintang).
caps.,1 (capital letter)  huruf besar. 2 (capitalize) menulis dengan huruf besar.
capsize,"kkt., kkt. terbalik. The ship capsized in heavy seas Kapal itu terbalik kena ombak besar di laut."
capstan,kb. putaran/paksi jangkar.
capstone,kb. puncak. the c. of a career puncak karir.
capsule,"kb. kapsul. is the medicine in c. form? Apakah obat itu berupa kapsul?  -ks. singkat, ringkas."
capt.,(captain)  1 Kapten. 2 Nakhoda.
captain,"kb. 1 kapten. 2 pemimipin, kapten. 3(ship's) nakhoda. 4 tokoh, pemimpin"
captaincy,kb. (j. -ties) tingkatan/pangkat kapten.
caption,"kb. 1 judul halaman, bab, dsb. 2 tulisan dibawah karikatur, gambar, dsb."
captious,"ks. yang suka cari gara-gara, bawel, cerewet."
captivate,kkt. memikat/menawan/menarik hati -captivating ks. menawan/memikat hati.
captivation,"kb. pemikatan/penawanan hati, pesona."
captivator,kb. penawan/pemikat/penarik hati.
captive,"kb. tawanan, tahanan. -ks. c. audience segolongan pendengar yang mau tak mau harus mendengarkan atau menonton."
captivity,"kb. (j. -ties) tahanan, tawanan kurungan. in c. dalam tahanan"
captor,"kb. penawan, penahan, orang yang menahan."
capture,"kb. penangkapan. -kkt. 1 merebut. ( a town, the market, first prize) . 2 menangkap (a criminal, animal)."
car,"kb. 1 mobil.  c. wash a) cuci mobil. b) tempat cuci mobil.  2 kereta, gerbong, wahon. freight c. gerbong barang. pullman c. wahon yang bertempat tidur. c, park pelataran parkir."
caramel,"kb. karamel, gula bakar."
carat,kb. karat. 18 c. gold emas 18 karat.
caravan,kb. kafilah.
caraway,"kb. jintan, jemuju. c. seed biji jemuju/jintan."
carbide,kb. karbit.
carbine,"kb. karabin, karaben."
