neb.,[Nebraska] negarabagian A.S.
nebula,"kb. (j. -lae, las) sekelompok bintang di langit yang nampak seperti kabut bercahaya."
nebulous,"ks. samar-samar, remang-remang."
necessary,"kb. (j. -ries) kebutuhan, keperluan. -ks. 1 perlu. 2 penting, perlu. 3 seperlunya. -necessarily kk. perlu."
necessitate,kkt. mengharuskan.
necessity,"kb. (j. -ties) 1 keperluan. 2 kebutuhan, keperluan. in case of n. kalau perlu. of n. karena terpaksa."
neck,"kb. leher (of the body, of a bottle).  2 lajuran (of land). -kki. Sl.: berpeluk-pelukan. neck-breaking ks. kegila-gilaan. -necking kb. berpeluk-pelukan."
neckband,neckband
necklace,kb. kalung.
neckline,kb. garis leher.
necktie,kb. dasi.
neckwear,"kb. dasi, kerah dll."
necrology,kb. (j. gies) 1 berita kematian. 2 daftar kematian.
necromancer,kb. ahli nujum (dengan bantuan arwah-arwah).
nectar,kb. 1 minuman sangat lezat. 2 minuman para dewa.
nee,ks. nama keluarga waktu gadisnya.
need,"kb. keperluan, kebutuhan. Her needs are few Kebutuhannya sedikit. to have n. of perlu, memerlukan. if n. be  kalau pelu. -kkt. memerlukan, membutuhkan. -kki. harus."
needful,kb. barang yang diperlukan. to do the n. membuat yang diperlukan saja.
needle,"kb. (sewing, hypodermic, phonograph) jarum. Inf.: to give s.o. the n. mendorong/mendesak seseorang. -kkt. mengganggu, menggoda."
needless,"ks. tiada gunanya. N. to say, I... Tiada gunanya kukatakan...."
needlework,kb. 1 pekerjaan jahit-menjahit. 2 jahit-jahitan.
needn't,[need not] lih  NEED.
needs,kk. I must n. (or n. must) stay Aku terpaksa harus tinggal.
needy,needy
nefarious,"ks. jahat, keji."
neg.,[negative] negatip.
negate,kkt. meniadakan.
negation,kb. 1 peniadaan (of o's freedom). 2 Gram.: kata ingkar. 3 (denial) sangkalan.
negative,kb. 1 negatip. 2 Phot.: gambar negatip. to answer in the n. menjawab tidak. -ks. negatip.
neglect,"kb. penyia-nyiaan, penggabaian, kelalaian, kealpaan. -kkt. melalaikan, mengabaikan. -neglected ks. dilalaikan, dilupakan, tak dipelihara. he feels n. Ia merasa dilalaikan."
neglectful,"ks. lalai, alpa, sembrono."
negligee,kb. semacam pakaian rumah untuk wanita.
negligence,"kb. kealpaan, kelalaian, kesembronoan."
negligent,"ks. lalai, alpa, sembrono."
negligible,"ks. tak berarti, dapat ditiadakan, sepele, dapat diabaikan."
