pathological,ks. mengenai hama/penyakit.
pathologist,kb. ahli patologi.
pathology,kb. (j. -gies) ilmu penyakit.
pathos,kb. rasa kesedihan/penderitaan.
pathway,kb. jalan kecil.
patience,kb. kesabaran. to exhaust o's p. habis kesabarannya.
patient,"kb. pasien. -ks. sabar, panjang usus. -patiently kk. dengan sabar."
patio,kb. emper terbuka dibelakang rumah (di pekarangan).
patois,kb. logat daerah.
patriarch,kb. kepala keluarga.
patriarchal,"ks. patriarkhal, perayahan."
patriarchy,kb. (j. -chies) sistim kemasyaraklatan yang menentukan ayah sebagai kepala keluarga.
patrician,"kb. bangsawan, ningrat."
patricide,kb. pembunuhan ayah sendiri.
patrilineal,"ks. patrilinial, menurut garis keturunan ayah."
patrimony,kb. (j. -nies) warisan dari ayah atau leluhur.
patriot,"kb. patriot, pencinta tanah air."
patriotic,ks. patriotik.
patriotism,"kb. patriotisme, kecintaan kepada tanah air."
patrol,"kb. patroli. -kkt. merondai (an area). -kki. meronda, (ber)patroli."
patrolman,"kb., (j. -men) 1 polisi (ronda). 2 patroli, peronda."
patron,"kb. 1 pelindung, penyokong (of the arts). p. saint orang suci yang dijadikan pelindung. 2  langganan (of a restaurant)."
patronage,kb. 1 (per)lindungan. 2 langganan.
patroness,"kb. pelindung, penyokong (wanita)."
patronize,kkt. berlangganan (a certain shop).
patronymic,kb. nama yang hampir sama dengan nama ayah.
pattela,kb. tempurung lutut.
patter,"kb. 1 cakap cepat. 2 derai, rintik (of rain). 3 suara derai (of feet). -kki. 1 berketepuk-ketepuk (of feet). 2 berderai-derai. (of rain)."
pattern,"kb. 1 pola, mal (of a dress). 2 susunan gambar dan warna (on material). 3 pola, contoh, teladan (of behavior). -kkt. mencontoh, meneladan."
patty,kb. (j. -ties) p. shell semacam kue pastel.
paucity,kb. kekurangan.
paunch,kb. 1 perut gendut. 2 perut.
pauper,kb. orang miskin/fakir.
pause,"kb. 1 selaan, istirahat. 2 waktu istirahat/jedah. -kki. berhenti sebentar."
pave,"kkt. 1 meratakan, mengaspal (road, street). 2 membuka. -paving kb. 1 trottoar, kakilima. 2 ubin, bahan hamparan."
pavement,pavement
pavilion,kb. pavilyun.
paw,"kb. 1 cakar, kaki. 2 Inf.: tangan. -kkt. 1 mencakar. 2 mengais-ngais (the ground)."
pawn,"kb. pion, bidak (in chess, in a power struggle). -kkt. menggadaikan. p. ticket surat gadai."
pawnbroker,kb. pemilik rumah gadai.
pawnshop,"kb. rumah gadai, penggadaian."
pay,"kb. 1 upah, gaji. 2 bayaran. -kkt. (paid) membayar. Paid Lunas, Dibayar. -paying kb. pembayaran. ks. bayaran, gaji."
payable,ks. 1 dapat dibayar. 2 untuk dibayarkan kepada.
paycheck,kb. cek upah/gaji.
payday,"kb. hari bayaran, habis bulan."
payee,kb. yang dibayar.
payer,kb. pembayar.
payload,"kb. 1 bagian muatan yang menghasilkan untung. 2 alat-alat, kendaraan atau satelit dalam sebuah roket."
paymaster,"kb. pembayar gaji, juru bayar, kasir."
